AÑO,MES,CONGLOME,SEGMENTO,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,T211,TICUEST01,ESTRATOSOCIO,OCUPAC_R4,RAMA_R4,CODTAREA,CODTIEMPO,P209A,T209A,FACTOR
2024,11,001925,001924,440,11,03,140106,1,1,3,20240019254401103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3, ,2,60, , , , ,1,1,53.837646484375
2024,11,001925,001924,440,11,04,140106,1,1,4,20240019254401104,3,1,3,1,2, ,2,1, , , , , ,0,4,0, ,2,60, , , , ,1,2,53.837646484375
2024,11,001925,001924,440,11,05,140106,1,1,5,20240019254401105,10,0,1,1,2, ,1,32, ,6, , , ,5,5,5, ,2,60, , , , ,2,2,53.837646484375
2024,11,001938,001938,435,11,01,140106,1,1,1,20240019384351101,1,1,1,1,2, ,2,24, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001938,435,11,02,140106,1,1,2,20240019384351102,2,1,2,1,2, ,1,23, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001938,439,11,01,140106,1,1,1,20240019384391101,1,1,1,1,2, ,2,49, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001938,439,11,02,140106,1,1,2,20240019384391102,3,1,3,1,2, ,2,25, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001938,439,11,03,140106,1,1,3,20240019384391103,3,1,3,1,2, ,1,15, ,6,2,9, ,3,3,3,9,2,60, , , , ,1,2,26.9330368041992
2024,11,001938,001938,439,11,04,140106,1,1,4,20240019384391104,3,1,3,1,2, ,1,12, ,6,2,9, ,4,4,0,9,2,60, , , , ,1,2,26.9330368041992
2024,11,001938,001938,439,11,05,140106,1,1,5,20240019384391105,3,2,1,1,2, ,1,29, ,6, , , ,5,5,5, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001938,439,11,06,140106,1,1,6,20240019384391106,5,2,3,1,2, ,1,7, , ,2,9, ,6,6,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001938,439,11,07,140106,1,1,7,20240019384391107,6,0,1,1,2, ,1,73, ,3, , , ,7,7,7, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001938,001936,458,11,01,140106,1,1,1,20240019384581101,1,1,1,1,2, ,2,27, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,11,001938,001936,458,11,02,140106,1,1,2,20240019384581102,3,1,3,1,2, ,2,7, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,53.837646484375
2024,11,001951,001951,440,11,01,140106,1,1,1,20240019514401101,1,1,1,1,2, ,2,34, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,11,001951,001951,440,11,02,140106,1,1,2,20240019514401102,3,1,3,1,2, ,2,12, ,6,2,9, ,2,2,0,9,2,60, , , , ,2,2,53.837646484375
2024,11,001951,001951,440,11,03,140106,1,1,3,20240019514401103,3,1,3,1,2, ,1,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,53.837646484375
2024,11,001951,001951,440,11,04,140106,1,1,4,20240019514401104,3,2,2,1,2, ,2,15, ,1,2,9, ,4,4,4,9,2,60, , , , ,2,2,53.837646484375
2024,11,001951,001951,440,11,05,140106,1,1,5,20240019514401105,4,2,1,1,2, ,1,19, ,1, , , ,5,5,5, ,2,60, , , , ,2,2,53.837646484375
2024,11,001951,001952,447,11,01,140106,1,1,1,20240019514471101,1,1,1,1,2, ,1,37, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,447,11,02,140106,1,1,2,20240019514471102,2,1,2,1,2, ,2,30, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,447,11,03,140106,1,1,3,20240019514471103,3,1,3,1,2, ,1,15, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,447,11,04,140106,1,1,4,20240019514471104,3,1,3,1,2, ,2,10, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,450,11,01,140106,1,1,1,20240019514501101,1,1,1,1,2, ,2,24, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,450,11,02,140106,1,1,2,20240019514501102,2,1,2,1,2, ,1,33, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,450,11,03,140106,1,1,3,20240019514501103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,450,11,04,140106,1,1,4,20240019514501104,6,0,1,1,2, ,2,63, ,5, , , ,4,4,4, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001951,001952,450,11,05,140106,1,1,5,20240019514501105,7,0,1,1,2, ,1,9, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001964,450,11,01,140106,1,1,1,20240019644501101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,11,001964,001964,450,11,02,140106,1,1,2,20240019644501102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,53.837646484375
2024,11,001964,001964,450,11,03,140106,1,1,3,20240019644501103,3,1,3,1,2, ,2,14, ,6,2,9, ,3,3,3,9,2,60, , , , ,1,1,53.837646484375
2024,11,001964,001964,450,11,04,140106,1,1,4,20240019644501104,3,1,3,1,2, ,1,9, , ,2,9, ,4,4,0,9,2,60, , , , ,1,1,53.837646484375
2024,11,001964,001964,450,11,05,140106,1,1,5,20240019644501105,3,1,3,1,2, ,2,5, , ,2,9, ,5,5,0,9,2,60, , , , ,1,1,53.837646484375
2024,11,001964,001965,452,11,01,140106,1,1,1,20240019644521101,1,1,1,1,2, ,1,35, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,452,11,02,140106,1,1,2,20240019644521102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,452,11,03,140106,1,1,3,20240019644521103,3,1,3,1,2, ,2,14, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,452,11,04,140106,1,1,4,20240019644521104,3,1,3,1,2, ,2,11, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,452,11,05,140106,1,1,5,20240019644521105,3,1,3,1,2, ,2,7, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,452,11,06,140106,1,1,6,20240019644521106,3,1,3,1,2, ,1,5, , ,2,9, ,6,6,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,452,11,07,140106,1,1,7,20240019644521107,3,1,3,1,2, ,1,4, , , , , ,7,7,0, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,453,11,01,140106,1,1,1,20240019644531101,1,1,1,1,2, ,1,36, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,453,11,02,140106,1,1,2,20240019644531102,2,1,2,1,2, ,2,32, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,453,11,03,140106,1,1,3,20240019644531103,3,1,3,1,2, ,1,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,26.9330368041992
2024,11,001964,001965,453,11,04,140106,1,1,4,20240019644531104,3,1,3,1,2, ,1,0,0, , , , ,0,4,0, ,2,60, , , , ,1,2,26.9330368041992
2024,11,001977,001977,452,11,01,140106,1,1,1,20240019774521101,1,1,1,1,2, ,2,30, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,452,11,02,140106,1,1,2,20240019774521102,2,1,2,1,2, ,1,38, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,452,11,03,140106,1,1,3,20240019774521103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,453,11,01,140106,1,1,1,20240019774531101,1,1,1,1,2, ,2,42, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,453,11,02,140106,1,1,2,20240019774531102,3,1,3,1,2, ,1,15, ,6,2,9, ,2,2,2,9,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,453,11,03,140106,1,1,3,20240019774531103,3,1,3,1,2, ,2,13, ,6,2,9, ,3,3,0,9,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,457,11,01,140106,1,1,1,20240019774571101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,457,11,02,140106,1,1,2,20240019774571102,2,1,2,1,2, ,2,43, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,11,001977,001977,457,11,03,140106,1,1,3,20240019774571103,3,1,3,1,2, ,2,9, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,17.9648323059082
2024,11,003972,003973,758,11,01,130111,1,1,1,20240039727581101,1,1,1,1,2, ,1,25, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,003972,003973,758,11,02,130111,1,1,2,20240039727581102,2,1,2,1,2, ,2,22, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,11,003972,003973,758,11,03,130111,1,1,3,20240039727581103,3,1,3,1,2, ,1,2, , , , , ,0,3,0, ,2,60, , , , ,1,2,93.5312423706055
2024,11,003972,003973,758,11,04,130111,1,1,4,20240039727581104,6,0,1,1,2, ,2,42, ,5, , , ,4,4,4, ,2,60, , , , ,2,2,93.5312423706055
2024,11,003972,003971,759,11,01,130111,1,1,1,20240039727591101,1,1,1,1,2, ,2,47, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003972,003971,759,11,02,130111,1,1,2,20240039727591102,3,1,3,1,2, ,1,20, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003972,003971,759,11,03,130111,1,1,3,20240039727591103,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,003972,003971,760,11,01,130111,1,1,1,20240039727601101,1,1,1,1,2, ,2,50, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003972,003971,760,11,02,130111,1,1,2,20240039727601102,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003988,758,11,01,130111,1,1,1,20240039887581101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,003988,003988,758,11,02,130111,1,1,2,20240039887581102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,11,003988,003988,758,11,03,130111,1,1,3,20240039887581103,3,1,3,1,2, ,1,0,7, , , , ,0,3,0, ,2,60, , , , ,1,2,93.5312423706055
2024,11,003988,003988,758,11,04,130111,1,1,4,20240039887581104,11,0,1,1,2, ,1,30, ,1, , , ,4,4,4, ,2,60, , , , ,2,2,93.5312423706055
2024,11,003988,003989,765,11,01,130111,1,1,1,20240039887651101,1,0,1,1,2, ,1,46, ,4, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003989,765,11,02,130111,1,1,2,20240039887651102,6,0,1,1,2, ,2,64, ,5, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003989,765,11,03,130111,1,1,3,20240039887651103,7,0,1,1,2, ,1,38, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003989,766,11,01,130111,1,1,1,20240039887661101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003989,766,11,02,130111,1,1,2,20240039887661102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003989,766,11,03,130111,1,1,3,20240039887661103,3,1,3,1,2, ,1,16, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,46.7656211853027
2024,11,003988,003989,766,11,04,130111,1,1,4,20240039887661104,3,1,3,1,2, ,2,14, ,6,2,9, ,4,4,4,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004004,004004,765,11,01,130111,1,1,1,20240040047651101,1,1,1,1,2, ,2,31, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004004,004004,765,11,02,130111,1,1,2,20240040047651102,3,1,3,1,2, ,1,10, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004004,004004,765,11,03,130111,1,1,3,20240040047651103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004004,004004,766,11,01,130111,1,1,1,20240040047661101,1,1,1,1,2, ,2,31, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004004,004004,766,11,02,130111,1,1,2,20240040047661102,2,1,2,1,2, ,1,34, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004004,004004,766,11,03,130111,1,1,3,20240040047661103,3,1,3,1,2, ,1,0,5, , , , ,0,3,0, ,2,60, , , , ,1,2,46.7656211853027
2024,11,004004,004005,767,11,01,130111,1,1,1,20240040047671101,1,1,1,1,2, ,2,21, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004004,004005,767,11,02,130111,1,1,2,20240040047671102,3,1,3,1,2, ,2,2, , , , , ,0,2,0, ,2,60, , , , ,3,3,93.5312423706055
2024,11,004021,004021,769,11,01,130111,1,1,1,20240040217691101,1,0,1,1,2, ,2,26, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004021,004021,772,11,01,130111,1,1,1,20240040217721101,1,1,1,1,2, ,2,26, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004021,004021,772,11,02,130111,1,1,2,20240040217721102,3,1,3,1,2, ,1,8, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,31.1770801544189
2024,11,004021,004021,775,11,01,130111,1,1,1,20240040217751101,1,1,1,1,2, ,2,23, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004021,004021,775,11,02,130111,1,1,2,20240040217751102,3,1,3,1,2, ,2,9, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,31.1770801544189
2024,11,004021,004021,775,11,03,130111,1,1,3,20240040217751103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,31.1770801544189
2024,11,004037,004037,784,11,01,130111,1,1,1,20240040377841101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1, ,2,60, , , , ,1,1,93.5312423706055
2024,11,004037,004037,784,11,02,130111,1,1,2,20240040377841102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004037,004038,788,11,01,130111,1,1,1,20240040377881101,1,1,1,1,2, ,2,27, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004037,004038,788,11,02,130111,1,1,2,20240040377881102,3,1,3,1,2, ,1,6, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004037,004038,788,11,03,130111,1,1,3,20240040377881103,3,1,3,1,2, ,2,5, , ,2,9, ,3,3,0,9,2,60, , , , ,1,2,46.7656211853027
2024,11,004037,004038,788,11,04,130111,1,1,4,20240040377881104,3,1,3,1,2, ,2,2, , , , , ,0,4,0, ,2,60, , , , ,1,2,46.7656211853027
2024,11,004037,004038,789,11,01,130111,1,1,1,20240040377891101,1,1,1,1,2, ,1,26, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004037,004038,789,11,02,130111,1,1,2,20240040377891102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004037,004038,789,11,03,130111,1,1,3,20240040377891103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004037,004038,789,11,04,130111,1,1,4,20240040377891104,3,1,3,1,2, ,2,6, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004037,004038,789,11,05,130111,1,1,5,20240040377891105,3,1,3,1,2, ,1,4, , , , , ,5,5,0, ,2,60, , , , ,3,3,46.7656211853027
2024,11,004054,004054,790,11,01,130111,1,1,1,20240040547901101,1,1,1,1,2, ,2,47, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004054,004054,790,11,02,130111,1,1,2,20240040547901102,7,1,7,1,2, ,2,14, ,6,2,9, ,2,2,2,9,2,60, , , , ,2,2,93.5312423706055
2024,11,004054,004055,798,11,01,130111,1,1,1,20240040547981101,1,1,1,1,2, ,1,28, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004054,004055,798,11,02,130111,1,1,2,20240040547981102,2,1,2,1,2, ,2,25, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,93.5312423706055
2024,11,004054,004053,803,11,01,130111,1,1,1,20240040548031101,1,1,1,1,2, ,2,28, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004054,004053,803,11,02,130111,1,1,2,20240040548031102,3,1,3,1,2, ,2,9, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,93.5312423706055
2024,11,004054,004053,803,11,03,130111,1,1,3,20240040548031103,3,1,3,1,2, ,1,0,9, , , , ,0,3,0, ,2,60, , , , ,1,2,93.5312423706055
2024,11,004070,004070,791,11,01,130111,1,1,1,20240040707911101,1,1,1,1,2, ,2,30, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004070,004070,791,11,02,130111,1,1,2,20240040707911102,3,1,3,1,2, ,2,14, ,6,2,9, ,2,2,2,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004070,004070,791,11,03,130111,1,1,3,20240040707911103,3,1,3,1,2, ,1,7, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004070,004070,796,11,01,130111,1,1,1,20240040707961101,1,1,1,1,2, ,1,64, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004070,004070,796,11,02,130111,1,1,2,20240040707961102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004070,004070,796,11,03,130111,1,1,3,20240040707961103,3,1,3,1,2, ,2,10, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004070,004071,797,11,03,130111,1,1,3,20240040707971103,3,1,3,1,2, ,1,16, ,6,1, ,24,3,3,3, ,2,60,9333,4923,1,0,2,2,93.5312423706055
2024,11,004070,004071,797,11,01,130111,1,1,1,20240040707971101,1,1,1,1,2, ,2,37, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004070,004071,797,11,02,130111,1,1,2,20240040707971102,2,1,2,1,2, ,1,27, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004070,004071,797,11,04,130111,1,1,4,20240040707971104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,93.5312423706055
2024,11,004087,004087,800,11,01,130111,1,1,1,20240040878001101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004087,004087,800,11,02,130111,1,1,2,20240040878001102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004087,004087,800,11,03,130111,1,1,3,20240040878001103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004087,004087,802,11,01,130111,1,1,1,20240040878021101,1,1,1,1,2, ,2,21, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004087,004087,802,11,02,130111,1,1,2,20240040878021102,2,1,2,1,2, ,1,24, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004087,004087,802,11,03,130111,1,1,3,20240040878021103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004087,004088,809,11,01,130111,1,1,1,20240040878091101,1,0,1,1,2, ,2,48, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004087,004088,809,11,02,130111,1,1,2,20240040878091102,3,1,1,1,2, ,2,23, ,5, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004087,004088,809,11,03,130111,1,1,3,20240040878091103,5,1,3,1,2, ,1,1, , , , , ,0,3,0, ,2,60, , , , ,1,2,93.5312423706055
2024,11,004103,004103,807,11,01,130111,1,1,1,20240041038071101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,807,11,02,130111,1,1,2,20240041038071102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,807,11,03,130111,1,1,3,20240041038071103,3,1,3,1,2, ,1,10, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,807,11,04,130111,1,1,4,20240041038071104,3,1,3,1,2, ,2,8, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,807,11,05,130111,1,1,5,20240041038071105,3,1,3,1,2, ,1,4, , , , , ,5,5,0, ,2,60, , , , ,1,2,46.7656211853027
2024,11,004103,004103,809,11,01,130111,1,1,1,20240041038091101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,809,11,02,130111,1,1,2,20240041038091102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,809,11,03,130111,1,1,3,20240041038091103,3,1,3,1,2, ,2,9, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,11,004103,004103,809,11,04,130111,1,1,4,20240041038091104,3,1,3,1,2, ,1,5, , ,2,9, ,4,4,0,9,2,60, , , , ,1,2,46.7656211853027
2024,11,004103,004104,812,11,01,130111,1,1,1,20240041038121101,1,0,1,1,2, ,1,24, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004103,004104,812,11,02,130111,1,1,2,20240041038121102,11,1,1,1,2, ,2,33, ,5, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,11,004103,004104,812,11,03,130111,1,1,3,20240041038121103,7,1,3,1,2, ,1,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,93.5312423706055
2024,11,004103,004104,812,11,04,130111,1,1,4,20240041038121104,7,0,1,1,2, ,1,11, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,93.5312423706055
2024,11,004120,004120,812,11,01,130111,1,1,1,20240041208121101,1,1,1,1,2, ,2,38, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,812,11,02,130111,1,1,2,20240041208121102,2,1,2,1,2, ,1,27, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,812,11,03,130111,1,1,3,20240041208121103,3,1,3,1,2, ,1,4, , , , , ,3,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,11,004120,004120,812,11,04,130111,1,1,4,20240041208121104,6,0,1,1,2, ,2,64, ,5, , , ,4,4,4, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,812,11,05,130111,1,1,5,20240041208121105,11,2,11,1,2, ,1,46, ,5, , , ,5,5,5, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,812,11,06,130111,1,1,6,20240041208121106,7,2,3,1,2, ,1,18, ,6, , , ,6,6,6, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,813,11,01,130111,1,1,1,20240041208131101,1,1,1,1,2, ,1,74, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,813,11,02,130111,1,1,2,20240041208131102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,814,11,01,130111,1,1,1,20240041208141101,1,1,1,1,2, ,2,33, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,11,004120,004120,814,11,02,130111,1,1,2,20240041208141102,3,1,3,1,2, ,1,7, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,31.1770801544189
2024,11,005392,005392,451,11,01,110106,2,2,1,20240053924511101,1,1,1,1,2, ,1,53, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,25.966215133667
2024,11,005392,005392,451,11,02,110106,2,2,2,20240053924511102,2,1,2,1,2, ,2,55, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,25.966215133667
2024,11,005392,005392,451,11,03,110106,2,2,3,20240053924511103,3,2,1,1,2, ,2,30, ,5, , , ,3,3,3, ,2,60, , , , ,2,2,25.966215133667
2024,11,005392,005392,451,11,04,110106,2,2,4,20240053924511104,5,2,3,1,2, ,1,3, , , , , ,4,4,0, ,2,60, , , , ,1,2,25.966215133667
2024,11,005392,005392,451,11,05,110106,2,2,5,20240053924511105,7,0,1,1,2, ,1,21, ,6, , , ,5,5,5, ,2,60, , , , ,2,2,25.966215133667
2024,11,005392,005392,455,11,01,110106,2,2,1,20240053924551101,1,0,1,1,2, ,1,45, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,25.966215133667
2024,11,005392,005392,455,11,02,110106,2,2,2,20240053924551102,3,1,1,1,2, ,1,20, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,25.966215133667
2024,11,005392,005392,455,11,03,110106,2,2,3,20240053924551103,4,1,2,1,2, ,2,23, ,1, , , ,3,3,3, ,2,60, , , , ,1,1,25.966215133667
2024,11,005392,005385,481,11,01,110106,2,2,1,20240053924811101,1,0,1,1,2, ,1,25, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,51.932430267334
2024,11,005392,005385,481,11,02,110106,2,2,2,20240053924811102,7,0,1,1,2, ,1,18, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,51.932430267334
2024,11,005392,005385,481,11,03,110106,2,2,3,20240053924811103,7,0,1,1,2, ,1,57, ,5, , , ,3,3,3, ,2,60, , , , ,2,2,51.932430267334
2024,11,005392,005385,481,11,04,110106,2,2,4,20240053924811104,7,0,1,1,2, ,1,25, ,6, , , ,4,4,4, ,2,60, , , , ,2,2,51.932430267334
2024,11,005398,005399,468,11,01,110106,2,2,1,20240053984681101,1,1,1,1,2, ,1,28, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,25.966215133667
