CONGLOME,VIVIENDA,HOGAR,CODPERSO,nacionalidad,ocupacion_principal,rama_actividad,anios_en_ocupacion_actual,meses_en_ocupacion_actual,tipo_contrato,indicador_pea,condicion_formalidad,sexo,edad,estado_civil,nivel_educ_venezuela,nivel_educ_peru,obtuvo_titulo,homologo_titulo_peru,tiene_carrera_superior,tipo_permiso_migratorio,mes_llegada_peru,anio_llegada_peru,discriminado_centro_trabajo,tiempo_residencia_anios,condicion_laboral,anios_escolaridad_venezuela,anios_escolaridad_peru,brecha_educativa_anios,ocupacion_grupo,rama_division,tiene_ocupacion_actual
979,386,11,3,2,,,0.0,0.0, ,2,,1,21,6,5,13, , , ,1,3.0,2022.0, ,2.0,Desempleado,10.0,10.0,0.0,,,0
989,387,11,1,2,7399,3240,2.0,0.0, ,1,1.0,2,52,1,6,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,7,32,1
989,387,11,2,2,7231,4520,40.0,0.0, ,1,2.0,1,60,1,5,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Formal,10.0,10.0,0.0,7,45,1
989,387,11,3,2,5142,9602,6.0,4.0, ,1,1.0,2,21,6,5,6, , ,1,2,6.0,2018.0, ,6.0,Empleado_Informal,10.0,11.0,-1.0,5,96,1
989,388,11,1,2,5142,9602,9.0,0.0, ,1,2.0,2,37,1,6,13, , , ,2,6.0,2019.0,0,5.0,Empleado_Formal,11.0,11.0,0.0,5,96,1
989,388,11,2,2,7221,2511,12.0,0.0, ,1,1.0,1,32,1,6,13, , , ,2,6.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,7,25,1
989,390,11,1,2,,,0.0,0.0, ,2,,2,36,1,5,13, , , ,6,4.0,2022.0, ,2.0,Desempleado,10.0,10.0,0.0,,,0
989,390,11,2,2,8321,4922,2.0,0.0, ,1,1.0,1,35,1,6,13, , , ,2,1.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
1088,25,11,1,2,9612,3811,3.0,0.0,7,1,1.0,1,27,1,5,13, , , ,1,1.0,2021.0, ,3.0,Empleado_Informal,10.0,10.0,0.0,9,38,1
1088,26,11,1,2,9313,4100,0.0,2.0,7,1,1.0,1,46,1,4,13, , , ,9,11.0,2022.0, ,2.0,Empleado_Informal,9.0,9.0,0.0,9,41,1
1088,26,11,2,2,9629,9609,0.0,6.0, ,1,1.0,2,35,1,8,13,1,2,3,9,11.0,2022.0, ,2.0,Empleado_Informal,14.0,14.0,0.0,9,96,1
1088,27,11,1,2,7129,4520,0.0,3.0, ,1,1.0,1,28,1,5,13, , , ,2,5.0,2020.0,1,4.0,Empleado_Informal,10.0,10.0,0.0,7,45,1
1088,27,11,2,2,5120,5610,0.0,6.0,7,1,1.0,2,53,1,4,13, , , ,2,5.0,2020.0, ,4.0,Empleado_Informal,9.0,9.0,0.0,5,56,1
1101,14,11,1,2,8322,4921,0.0,1.0, ,1,1.0,1,28,1,5,13, , , ,1,2.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
1101,14,11,2,2,9111,9700,0.0,1.0,7,1,1.0,2,33,1,10,13,1,2,3,1,2.0,2021.0, ,3.0,Empleado_Informal,16.0,16.0,0.0,9,97,1
1101,14,11,6,2,9412,5610,0.0,2.0,7,1,1.0,1,24,6,6,13, , , ,1,2.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
1101,25,11,1,1,5212,4520,1.0,0.0,7,1,1.0,1,33,1,1,8, , ,0,,,,,,Empleado_Informal,0.0,14.0,-14.0,5,45,1
1101,25,11,2,2,3314,4520,0.0,2.0,7,1,1.0,2,29,1,10,13,2, ,3,2,12.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,3,45,1
1101,31,11,1,2,3322,2750,1.0,0.0,7,1,1.0,2,33,5,6,13, , , ,2,1.0,2021.0,0,3.0,Empleado_Informal,11.0,11.0,0.0,3,27,1
1153,37,11,1,2,7354,1410,0.0,1.0,7,1,1.0,2,53,2,6,13, , , ,2,7.0,2019.0,1,5.0,Empleado_Informal,11.0,11.0,0.0,7,14,1
1153,37,11,2,2,9313,4100,1.0,0.0,7,1,1.0,1,46,2,5,13, , , ,2,7.0,2022.0, ,2.0,Empleado_Informal,10.0,10.0,0.0,9,41,1
1153,37,11,3,2,2166,1410,0.0,1.0,7,1,1.0,2,24,1,6,13, , , ,1,12.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,2,14,1
1153,37,11,4,2,8322,4922,6.0,0.0, ,1,1.0,1,32,1,6,13, , , ,2,8.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
1153,39,11,1,2,5141,9602,2.0,0.0,7,1,1.0,1,30,1,6,13, , , ,2,3.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,5,96,1
1153,39,11,2,2,5230,5630,0.0,1.0,7,1,1.0,2,25,1,9,13, , ,3,1,4.0,2022.0, ,2.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
1153,41,11,1,2,9411,5610,3.0,4.0, ,1,1.0,2,32,6,9,13, , ,3,2,10.0,2018.0,1,6.0,Empleado_Informal,13.5,13.5,0.0,9,56,1
1153,41,11,4,2,9511,4799,0.0,9.0, ,1,1.0,2,27,6,6,13, , , ,1,8.0,2023.0,0,1.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
1166,43,11,1,2,8322,4923,2.0,0.0,2,1,2.0,1,35,1,1,13, , , ,3,9.0,2020.0, ,4.0,Empleado_Formal,0.0,0.0,0.0,8,49,1
1166,43,11,2,2,9112,9329,0.0,3.0,7,1,1.0,2,35,1,6,13, , , ,2,9.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,93,1
1166,43,11,4,2,5120,5610,1.0,0.0,7,1,1.0,1,28,1,6,13, , , ,2,5.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
1166,43,11,5,1,5120,5610,1.0,0.0,7,1,1.0,2,33,1,1,9, , ,0,,,,,,Empleado_Informal,0.0,13.5,-13.5,5,56,1
1166,44,11,1,2,5131,9329,0.0,4.0,7,1,1.0,2,21,6,6,13, , , ,2,9.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,5,93,1
1166,45,11,1,2,,,0.0,0.0, ,2,,2,60,3,11,13,1,2,3,2,4.0,2019.0, ,5.0,Desempleado,18.0,18.0,0.0,,,0
1166,45,11,2,2,5213,4789,0.0,6.0, ,1,1.0,1,29,6,9,13, , ,3,2,9.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,5,47,1
1206,61,11,1,2,7513,1071,0.0,7.0, ,1,2.0,2,51,5,6,13, , , ,2,12.0,2019.0, ,5.0,Empleado_Formal,11.0,11.0,0.0,7,10,1
1206,61,11,2,2,9313,4100,4.0,0.0,7,1,1.0,1,28,1,5,13, , , ,2,5.0,2021.0, ,3.0,Empleado_Informal,10.0,10.0,0.0,9,41,1
1206,61,11,3,2,7513,1071,0.0,6.0, ,1,2.0,2,32,1,9,13, , ,3,2,5.0,2021.0, ,3.0,Empleado_Formal,13.5,13.5,0.0,7,10,1
1206,62,11,1,2,7214,2592,4.0,0.0,7,1,1.0,1,45,1,5,13, , , ,2,4.0,2019.0, ,5.0,Empleado_Informal,10.0,10.0,0.0,7,25,1
1206,62,11,2,2,7513,1071,2.0,0.0, ,1,2.0,2,40,1,5,13, , , ,2,2.0,2019.0,1,5.0,Empleado_Formal,10.0,10.0,0.0,7,10,1
1206,63,11,1,2,9535,4799,4.0,0.0, ,1,1.0,1,31,1,6,13, , , ,2,1.0,2020.0,0,4.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
1206,63,11,2,2,9535,4799,4.0,0.0, ,1,2.0,2,30,1,5,13, , , ,2,1.0,2020.0,1,4.0,Empleado_Formal,10.0,10.0,0.0,9,47,1
1219,71,11,1,2,,,0.0,0.0, ,2,,2,30,5,6,13, , , ,2,2.0,2019.0, ,5.0,Desempleado,11.0,11.0,0.0,,,0
1219,72,11,1,2,9122,4520,0.0,3.0,7,1,1.0,1,22,1,4,13, , , ,1,9.0,2021.0, ,3.0,Empleado_Informal,9.0,9.0,0.0,9,45,1
1219,78,11,1,2,5131,5630,0.0,9.0,7,1,1.0,2,22,6,5,13, , , ,2,2.0,2021.0,0,3.0,Empleado_Informal,10.0,10.0,0.0,5,56,1
1232,73,11,1,2,9621,4923,1.0,2.0,2,1,2.0,1,38,1,5,13, , , ,4,3.0,2018.0,1,6.0,Empleado_Formal,10.0,10.0,0.0,9,49,1
1232,73,11,2,2,9112,8121,0.0,5.0,7,1,1.0,2,46,1,8,13,1,2,3,2,2.0,2019.0,0,5.0,Empleado_Informal,14.0,14.0,0.0,9,81,1
1232,73,11,6,1,9511,4799,2.0,4.0,7,1,1.0,1,71,2,8,9, , ,3,,,,,,Empleado_Informal,14.0,13.5,0.5,9,47,1
1232,75,11,1,2,,,0.0,0.0, ,2,,2,48,1,5,13, , , ,2,3.0,2024.0, ,0.0,Desempleado,10.0,10.0,0.0,,,0
1232,75,11,2,2,9313,4100,1.0,2.0,7,1,1.0,1,36,1,5,13, , , ,1,10.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,41,1
1232,75,11,3,2,9122,4520,0.0,2.0,7,1,1.0,1,15,6,3,13, , , ,2,4.0,2024.0, ,0.0,Empleado_Informal,4.5,4.5,0.0,9,45,1
1232,76,11,1,2,4214,6492,0.0,3.0,7,1,1.0,1,30,1,7,13, , ,3,2,5.0,2019.0,0,5.0,Empleado_Informal,12.5,12.5,0.0,4,64,1
1232,76,11,2,2,5212,4771,0.0,2.0, ,1,1.0,2,29,1,7,13, , ,3,2,5.0,2019.0, ,5.0,Empleado_Informal,12.5,12.5,0.0,5,47,1
1245,79,11,1,2,9511,4799,0.0,7.0, ,1,1.0,2,22,1,6,13, , , ,2,2.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
1245,79,11,2,2,9622,5630,0.0,3.0,7,1,1.0,1,25,1,5,13, , , ,2,10.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
1245,80,11,1,2,7123,4330,2.0,0.0,7,1,1.0,1,36,2,6,13, , , ,2,5.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
1245,81,11,1,2,5212,4773,1.0,0.0,7,1,1.0,2,19,6,3,13, , , ,1,3.0,2023.0,1,1.0,Empleado_Informal,4.5,4.5,0.0,5,47,1
1258,100,11,1,2,3255,8690,3.0,9.0,7,1,1.0,2,31,6,5,13, , , ,2,3.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,3,86,1
1258,100,11,3,2,5212,4772,1.0,8.0,7,1,1.0,2,34,6,10,13,1,2,3,2,8.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
1258,100,11,4,2,5212,4772,1.0,6.0,7,1,1.0,2,28,6,8,13,1,2,3,1,2.0,2022.0, ,2.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
1258,110,11,1,1,5412,8411,0.0,4.0,5,1,1.0,2,48,1,6,7, , ,2,,,,,,Empleado_Informal,11.0,12.5,-1.5,5,84,1
1258,110,11,2,2,,,0.0,0.0, ,2,,1,51,1,10,13,1,2,3,2,6.0,2019.0, ,5.0,Desempleado,16.0,16.0,0.0,,,0
1258,117,11,1,2,9629,9609,0.0,9.0, ,1,1.0,2,39,5,10,13,1,1,3,2,7.0,2019.0,1,5.0,Empleado_Informal,16.0,16.0,0.0,9,96,1
1258,117,11,2,2,,,0.0,0.0, ,2,,1,18,6,4,5, , , ,2,7.0,2019.0,0,5.0,Desempleado,9.0,8.5,0.5,,,0
1271,95,11,1,2,2144,6201,1.0,0.0,2,1,2.0,1,27,6,6,10, , ,0,4,4.0,2014.0,0,10.0,Empleado_Formal,11.0,16.0,-5.0,2,62,1
1271,95,11,2,2,,,0.0,0.0, ,2,,1,19,6,3,6, , ,1,4,4.0,2014.0, ,10.0,Desempleado,4.5,11.0,-6.5,,,0
1271,98,11,1,2,9411,5610,2.0,0.0, ,1,1.0,2,54,2,6,13, , , ,1,12.0,2017.0, ,7.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
1271,98,11,2,2,7421,9512,1.0,0.0, ,1,2.0,1,53,2,8,13,1,2,3,9,12.0,2017.0, ,7.0,Empleado_Formal,14.0,14.0,0.0,7,95,1
1271,98,11,3,2,5213,4789,0.0,11.0, ,1,2.0,1,24,6,9,13, , ,3,2,12.0,2017.0, ,7.0,Empleado_Formal,13.5,13.5,0.0,5,47,1
1271,98,11,5,2,7421,9512,1.0,0.0, ,1,1.0,1,33,5,8,13,1,2,3,1,12.0,2017.0, ,7.0,Empleado_Informal,14.0,14.0,0.0,7,95,1
1271,103,11,1,2,3322,4510,0.0,5.0,2,1,2.0,1,37,1,6,13, , , ,2,4.0,2018.0,1,6.0,Empleado_Formal,11.0,11.0,0.0,3,45,1
1271,103,11,2,2,,,0.0,0.0, ,2,,2,33,1,8,13,1,2,3,2,4.0,2018.0,0,6.0,Desempleado,14.0,14.0,0.0,,,0
1271,103,11,5,2,5120,5610,1.0,0.0,7,1,1.0,1,59,6,10,13,1,1,3,2,2.0,2021.0, ,3.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
1284,116,11,1,2,5131,5610,2.0,6.0,2,1,1.0,2,30,6,6,13, , , ,2,10.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
1284,117,11,1,2,2330,8521,1.0,6.0,2,1,1.0,1,38,6,10,13,1,2,3,2,8.0,2019.0, ,5.0,Empleado_Informal,16.0,16.0,0.0,2,85,1
1284,128,11,1,2,9411,5610,6.0,0.0, ,1,1.0,1,40,2,6,13, , , ,2,3.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
1284,128,11,2,2,9411,5610,3.0,0.0,7,1,1.0,2,41,2,10,13,1,2,3,2,11.0,2021.0, ,3.0,Empleado_Informal,16.0,16.0,0.0,9,56,1
1310,122,11,1,2,9512,4799,1.0,0.0, ,1,2.0,1,34,1,6,13, , , ,2,9.0,2017.0, ,7.0,Empleado_Formal,11.0,11.0,0.0,9,47,1
1310,122,11,2,2,,,0.0,0.0, ,2,,2,37,1,10,13,2, ,3,2,10.0,2017.0, ,7.0,Desempleado,16.0,16.0,0.0,,,0
1310,122,11,3,2,,,0.0,0.0, ,2,,1,71,2,6,13, , , ,2,9.0,2018.0,1,6.0,Desempleado,11.0,11.0,0.0,,,0
1310,127,11,1,2,9329,1061,6.0,0.0,7,1,1.0,1,46,1,6,13, , , ,1,8.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,10,1
1310,127,11,2,1,9111,9700,1.0,6.0,7,1,1.0,2,48,1,1,5, , , ,,,,,,Empleado_Informal,0.0,8.5,-8.5,9,97,1
1310,129,11,1,2,7411,4321,6.0,0.0, ,1,2.0,1,59,2,8,13,1,2,3,2,3.0,2018.0,1,6.0,Empleado_Formal,14.0,14.0,0.0,7,43,1
1310,129,11,2,2,2342,8510,0.0,3.0,7,1,1.0,2,52,2,10,13,1,1,3,2,10.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,2,85,1
1323,124,11,1,2,5120,5610,1.0,0.0,7,1,1.0,2,44,1,5,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,5,56,1
1323,124,11,2,2,8331,4921,6.0,0.0, ,1,1.0,1,54,1,5,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
1323,125,11,1,2,9411,5610,3.0,0.0, ,1,1.0,2,36,6,6,13, , , ,2,2.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
1323,138,11,1,2,8331,4921,3.0,6.0, ,1,1.0,1,53,1,5,13, , , ,1,5.0,2018.0,1,6.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
1323,138,11,2,2,5131,5610,0.0,9.0,7,1,1.0,2,43,1,6,13, , , ,1,8.0,2021.0,0,3.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
1336,150,11,1,2,7322,3100,3.0,0.0, ,1,1.0,1,29,1,9,13, , ,3,4,11.0,2016.0, ,8.0,Empleado_Informal,13.5,13.5,0.0,7,31,1
1336,150,11,2,1,9629,7810,5.0,0.0, ,1,1.0,2,27,1,1,9, , ,0,,,,,,Empleado_Informal,0.0,13.5,-13.5,9,78,1
1336,152,11,1,2,5212,4771,0.0,4.0,7,1,1.0,2,22,6,5,13, , , ,9,3.0,2021.0, ,3.0,Empleado_Informal,10.0,10.0,0.0,5,47,1
1336,159,11,1,2,5142,9602,5.0,0.0, ,1,1.0,2,29,5,10,13,1,2,3,1,10.0,2017.0,1,7.0,Empleado_Informal,16.0,16.0,0.0,5,96,1
1350,136,11,1,2,5120,5610,1.0,0.0,7,1,1.0,1,48,2,8,13,1,2,3,2,3.0,2015.0, ,9.0,Empleado_Informal,14.0,14.0,0.0,5,56,1
1350,137,11,1,2,7128,4330,0.0,1.0,7,1,1.0,1,53,2,6,13, , , ,2,10.0,2019.0,1,5.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
1350,137,11,2,2,7513,1071,1.0,0.0, ,1,1.0,2,53,2,6,13, , , ,2,10.0,2019.0,1,5.0,Empleado_Informal,11.0,11.0,0.0,7,10,1
1350,137,11,3,2,9333,4663,0.0,3.0,7,1,1.0,1,17,6,4,5, , , ,1,10.0,2019.0,0,5.0,Empleado_Informal,9.0,8.5,0.5,9,46,1
1350,138,11,1,1,7231,4520,1.0,0.0, ,1,1.0,1,60,2,1,8, , ,0,,,,,,Empleado_Informal,0.0,14.0,-14.0,7,45,1
1350,138,11,3,2,9313,4100,1.0,0.0,7,1,1.0,1,19,6,6,13, , , ,4,8.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
1363,151,11,1,1,5212,4721,2.0,0.0,7,1,1.0,2,22,1,1,8, , ,0,,,,,,Empleado_Informal,0.0,14.0,-14.0,5,47,1
1363,151,11,2,2,9122,4520,2.0,0.0,2,1,1.0,1,23,1,6,13, , , ,2,11.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,45,1
1363,153,11,1,2,8322,4921,0.0,3.0, ,1,1.0,1,53,4,8,13,1,2,3,1,2.0,2018.0,1,6.0,Empleado_Informal,14.0,14.0,0.0,8,49,1
1363,155,11,1,2,8322,4921,3.0,0.0, ,1,1.0,1,61,2,10,13,1,2,3,2,12.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,8,49,1
1363,155,11,2,2,5131,5610,0.0,3.0,7,1,1.0,2,25,6,9,13, , ,3,2,7.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
1376,152,11,1,2,9521,4799,6.0,0.0,7,1,1.0,2,26,6,9,13, , ,3,2,5.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,9,47,1
1376,153,11,1,2,9313,4100,0.0,6.0,7,1,2.0,1,51,6,5,13, , , ,2,6.0,2021.0,1,3.0,Empleado_Formal,10.0,10.0,0.0,9,41,1
1376,154,11,1,2,9112,5510,0.0,3.0,7,1,1.0,2,51,4,10,13,1,2,3,2,2.0,2022.0, ,2.0,Empleado_Informal,16.0,16.0,0.0,9,55,1
1376,154,11,3,2,9313,4100,0.0,1.0,7,1,1.0,1,31,1,8,13,1,2,3,2,9.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,9,41,1
1376,154,11,4,2,5245,1071,1.0,0.0,7,1,1.0,2,26,1,8,13,1,2,3,2,9.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,5,10,1
1389,159,11,1,2,5212,4773,3.0,1.0, ,1,1.0,1,29,6,10,13,2, ,3,1,12.0,2018.0,0,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
1389,169,11,1,2,5120,5610,5.0,0.0,5,1,1.0,2,56,1,11,13,1,2,3,2,9.0,2019.0, ,5.0,Empleado_Informal,18.0,18.0,0.0,5,56,1
1389,169,11,2,2,5212,4772,3.0,7.0,7,1,1.0,1,55,1,4,13, , , ,2,8.0,2019.0, ,5.0,Empleado_Informal,9.0,9.0,0.0,5,47,1
1389,169,11,4,2,9621,4772,0.0,11.0,7,1,1.0,1,27,2,9,13, , ,3,2,8.0,2019.0,0,5.0,Empleado_Informal,13.5,13.5,0.0,9,47,1
1389,169,11,5,2,,,0.0,0.0, ,2,,2,28,2,9,13, , ,3,9,2.0,2024.0, ,0.0,Desempleado,13.5,13.5,0.0,,,0
1389,172,11,1,2,3322,4741,0.0,3.0,7,1,1.0,2,42,1,10,13,1,2,3,2,7.0,2018.0,0,6.0,Empleado_Informal,16.0,16.0,0.0,3,47,1
1389,172,11,2,2,9211,125,3.0,8.0,2,1,2.0,1,33,1,6,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Formal,11.0,11.0,0.0,9,01,1
1389,172,11,3,2,9211,125,3.0,2.0,2,1,2.0,1,22,6,4,6, , ,1,2,7.0,2018.0, ,6.0,Empleado_Formal,9.0,11.0,-2.0,9,01,1
1402,162,11,1,2,3322,4759,3.0,8.0,7,1,1.0,1,24,6,9,13, , ,3,2,10.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,3,47,1
1402,162,11,2,2,3322,4759,0.0,9.0,7,1,1.0,1,23,6,6,13, , , ,2,11.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,3,47,1
1402,167,11,1,2,9629,9609,0.0,5.0, ,1,1.0,2,29,1,6,13, , , ,2,8.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,96,1
1402,167,11,2,2,7119,4390,2.0,4.0,7,1,1.0,1,40,1,6,13, , , ,2,9.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
1402,170,11,1,2,9521,4799,4.0,3.0, ,1,1.0,2,35,1,6,13, , , ,2,2.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
1402,170,11,2,2,8331,4923,4.0,6.0, ,1,1.0,1,55,1,6,13, , , ,2,2.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
1402,170,11,3,2,5120,5610,0.0,5.0, ,1,1.0,2,17,6,4,5, , , ,2,8.0,2019.0, ,5.0,Empleado_Informal,9.0,8.5,0.5,5,56,1
1402,170,11,4,2,7128,4330,0.0,1.0, ,1,1.0,2,15,6,3,5, , , ,2,2.0,2019.0,0,5.0,Empleado_Informal,4.5,8.5,-4.0,7,43,1
1415,191,11,1,2,9122,4520,0.0,3.0,7,1,1.0,1,20,6,6,13, , , ,9,7.0,2023.0,0,1.0,Empleado_Informal,11.0,11.0,0.0,9,45,1
1415,192,11,1,2,,,0.0,0.0, ,2,,1,48,6,3,13, , , ,1,6.0,2020.0, ,4.0,Desempleado,4.5,4.5,0.0,,,0
1415,192,11,2,2,8183,1701,0.0,2.0,7,1,1.0,1,49,6,1,13, , , ,1,11.0,2020.0, ,4.0,Empleado_Informal,0.0,0.0,0.0,8,17,1
1428,188,11,1,2,9621,4923,0.0,5.0,7,1,1.0,1,27,6,8,13,2, ,3,2,8.0,2022.0, ,2.0,Empleado_Informal,14.0,14.0,0.0,9,49,1
1428,193,11,1,1,3129,6810,3.0,2.0,7,1,1.0,1,32,1,1,10, , ,0,,,,,,Empleado_Informal,0.0,16.0,-16.0,3,68,1
1428,207,11,1,2,5131,5610,0.0,2.0,7,1,1.0,2,30,5,9,13, , ,3,2,3.0,2020.0, ,4.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
1454,196,11,1,2,9621,4923,1.0,5.0, ,1,1.0,1,33,6,5,13, , , ,1,2.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,49,1
1454,196,11,2,2,5132,5630,1.0,0.0,7,1,1.0,2,32,3,9,13, , ,3,2,6.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
1454,199,11,1,2,5132,5630,1.0,2.0,7,1,1.0,2,25,5,6,13, , , ,2,8.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
1454,203,11,1,2,9122,4520,1.0,3.0,7,1,1.0,2,36,6,6,13, , , ,2,11.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,45,1
1467,202,11,1,2,9313,4100,4.0,0.0,7,1,1.0,1,26,1,6,13, , , ,1,1.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
1467,204,11,1,2,5131,5610,0.0,2.0,7,1,1.0,2,31,2,10,13,2, ,3,1,10.0,2020.0,0,4.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
1467,204,11,2,2,9621,5610,0.0,2.0,7,1,1.0,1,31,2,10,13,2, ,3,1,4.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,56,1
1467,209,11,1,2,7111,4100,6.0,0.0, ,1,2.0,1,45,1,6,13, , , ,2,1.0,2018.0,0,6.0,Empleado_Formal,11.0,11.0,0.0,7,41,1
1480,233,11,1,1,5141,9602,6.0,0.0,2,1,2.0,1,33,1,8,13,2, ,3,,,,,,Empleado_Formal,14.0,14.0,0.0,5,96,1
1480,233,11,2,2,,,0.0,0.0, ,2,,2,22,1,9,13, , ,3,1,10.0,2021.0,1,3.0,Desempleado,13.5,13.5,0.0,,,0
1480,233,11,4,2,9111,9700,2.0,0.0,7,1,1.0,2,47,3,6,13, , , ,1,2.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,97,1
1480,234,11,1,2,9629,4520,0.0,1.0,7,1,1.0,2,31,1,6,13, , , ,2,8.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,9,45,1
1480,234,11,2,2,9122,4520,0.0,8.0,7,1,1.0,1,39,1,3,13, , , ,6,8.0,2020.0, ,4.0,Empleado_Informal,4.5,4.5,0.0,9,45,1
1480,235,11,1,2,9629,5610,1.0,10.0,7,1,1.0,1,61,2,8,13,1,2,3,2,1.0,2019.0, ,5.0,Empleado_Informal,14.0,14.0,0.0,9,56,1
1480,235,11,2,2,9122,4520,1.0,0.0,7,1,1.0,1,31,6,6,13, , , ,2,1.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,45,1
2624,242,11,1,2,9621,4759,4.0,0.0,7,1,1.0,1,32,1,9,13, , ,3,2,5.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,9,47,1
2624,242,11,2,2,9621,4759,0.0,1.0,7,1,1.0,2,26,1,6,13, , , ,2,5.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
2624,243,11,1,2,9111,9700,1.0,4.0,7,1,1.0,2,47,6,8,13,2, ,3,2,6.0,2021.0, ,3.0,Empleado_Informal,14.0,14.0,0.0,9,97,1
2624,245,11,1,2,9333,5224,5.0,6.0, ,1,1.0,1,37,2,8,13,1,2,3,2,10.0,2018.0,1,6.0,Empleado_Informal,14.0,14.0,0.0,9,52,1
2640,247,11,1,2,9621,4923,1.0,0.0,1,1,1.0,1,33,6,3,13, , , ,2,7.0,2017.0, ,7.0,Empleado_Informal,4.5,4.5,0.0,9,49,1
2640,248,11,1,2,9621,4923,0.0,3.0,1,1,1.0,1,34,6,6,13, , , ,2,12.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,49,1
2640,249,11,1,2,8322,4922,3.0,0.0, ,1,1.0,1,30,1,6,13, , , ,2,12.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
